ID_LOTE,TIPO_SIEMBRA,SEM_TRATADAS,MATERIAL_GENETICO,CULT_ANT,DRENAJE,METODO_COSECHA,ALMACENAMIENTO_FINCA,DIAS_EN_EMERGER,DIAS_EN_EMERGER_A_FLORECER,DIAS_EN_FLORECER_A_COSECHAR,POBLACION_20DIAS_AJT,ALTURA_LOT,ContEnfQui_Emer_Flor,ContEnfQui_Flor_Cose,ContMalMec_Siem_Emer,ContMalMec_Emer_Flor,ContMalMec_Flor_Cose,ContMalQui_Antes_Siem,ContMalQui_Siem_Emer,ContMalQui_Emer_Flor,ContMalQui_Flor_Cose,ContPlaQui_Antes_Siem,ContPlaQui_Siem_Emer,ContPlaQui_Emer_Flor,ContPlaQui_Flor_Cose,TotN_Antes_Siem,TotN_Siem_Emer,TotN_Emer_Flor,TotP_Antes_Siem,TotP_Siem_Emer,TotP_Emer_Flor,TotK_Antes_Siem,TotK_Siem_Emer,TotK_Emer_Flor,FerOrg_Emer_Flor,FerQui_Antes_Siem,FerQui_Siem_Emer,FerQui_Emer_Flor,PENDIENTE_RASTA,TERRENO_CIRCUN_RASTA,POSICION_PERFIL_RASTA,NO_CAPAS_RASTA,PH_RASTA,PEDREG_PERFIL_ROCAS,CAP_ENDURE_RASTA,PROFUND_CAP_ENDURE_RASTA,ESPESOR_CAP_ENDURE_RASTA,MOTEADOS_RASTA,PROFUND_MOTEADOS_RASTA,MOTEADOS_MAS70cm_RASTA,ESTRUCTURA_RASTA,OBSERVA_EROSION_RASTA,OBSERVA_MOHO_RASTA,OBSERVA_COSTRAS_DURAS_RASTA,SITIO_EXPUESTO_SOL_RASTA,OBSERVA_COSTRAS_BLANCAS_RASTA,OBSERVA_COSTAS_NEGRAS_RASTA,REGION_SECA_ARIDA_RASTA,OBSERVA_RAICES_VIVAS_RASTA,PROFUND_RAICES_VIVAS_RASTA,OBSERVA_PLANTAS_PEQUENAS_RASTA,OBSERVA_HOJARASCA_MO_RASTA,SUELO_NEGRO_BLANDO_RASTA,CUCHILLO_PRIMER_HTE_RASTA,CERCA_RIOS_QUEBRADAS_RASTA,RECUBRIMIENTO_VEGETAL_SUELO_RASTA,prof_efectiva,d_interno,drenaje_externo,Porc_A,Porc_Ar,Porc_ArA,Porc_ArL,Porc_FrL,Porc_L,Porc_F,porc_x,porc_y,Porc_AF,Porc_BLANDO,Porc_DURO,Porc_EXT_DURO,Porc_FRIABLE,Porc_FIRME,Porc_EXT_FIRME,Porc_PLASTICO,Porc_MUY_PLASTICO,Temp_Max_Avg_Veg,Temp_Min_Avg_Veg,Temp_Avg_Veg,Diurnal_Range_Avg_Veg,Sol_Ener_Accu_Veg,Temp_Max_34_Freq_Veg,Rain_Accu_Veg,Rain_10_Freq_Veg,Rhum_Avg_Veg,Temp_Max_Avg_For,Temp_Min_Avg_For,Temp_Avg_For,Diurnal_Range_Avg_For,Sol_Ener_Accu_For,Temp_Max_34_Freq_For,Rain_Accu_For,Rain_10_Freq_For,Rhum_Avg_For,Temp_Max_Avg_Mad,Temp_Min_Avg_Mad,Temp_Avg_Mad,Diurnal_Range_Avg_Mad,Sol_Ener_Accu_Mad,Temp_Max_34_Freq_Mad,Rain_Accu_Mad,Rain_10_Freq_Mad,Rhum_Avg_Mad,RDT_AJUSTADO
1828,Manual,SI,PAC 105,Pastos,SI,Manual,NO,5,48,76,66000,10,0,0,0,0,0,0,0,2,0,0,0,3,0,0.0,0.0,138.0,0,0.0,0.0,0,0.0,60.0,0,0,0,4,1.2,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1.0,SI,30,SI,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,20,MUY AFECTADAS,SI,NO,SI,SI,MUY BUENO,30,LENTO A MUY LENTO,NINGUNO,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,33.22,24.32,28.77,8.9,14930.25,0.35,181.3,0.12,80.62,34.39,24.58,29.49,9.82,22703.7,0.55,272.6,0.16,79.3,33.31,24.41,28.86,8.9,12072.78,0.31,88.6,0.12,82.19,3534.88
2642,Manual,NO,ADV 9339 (Syngenta),Maiz,SI,Manual,SI,6,54,92,60000,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,184.0,0,0.0,0.0,0,0.0,60.0,0,0,0,3,1.0,PLANO O LLANO,PLANO,2,5.0,SIN ROCAS,NO,-1,-1.0,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,22,POCO AFECTADAS,NO,NO,SI,NO,ESPACIADO,40,BUENO,NINGUNO,0,60.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,33.81,24.7,29.26,9.11,15193.95,0.55,190.6,0.15,80.1,34.26,24.7,29.48,9.56,22364.94,0.5,259.7,0.14,79.17,33.63,24.49,29.06,9.14,21027.91,0.42,141.0,0.11,81.39,3906.98
1968,Mecanizado,NO,Otro,Algodon,NO,Manual,NO,6,45,81,60000,7,0,1,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,30.0,0,0,0,3,2.0,PLANO O LLANO,PLANO,2,6.0,SIN ROCAS,NO,-1,-1.0,SI,23,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,27,PLANTAS NORMALES,NO,NO,SI,SI,REGULAR,27,LENTO A MUY LENTO,NINGUNO,0,0.0,0.0,0.0,0.0,0.0,65.0,35.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,33.67,24.65,29.16,9.02,15545.39,0.4,118.3,0.08,79.49,34.09,24.45,29.27,9.64,22560.23,0.5,282.7,0.17,80.06,33.33,24.55,28.94,8.78,13079.6,0.37,88.4,0.09,82.46,3861.63
4286,Manual,NO,P4082 (Pioneer),Maiz,NO,Manual,SI,4,46,85,65000,4,0,0,0,0,0,0,0,1,0,0,0,4,0,0.0,0.0,80.5,0,0.0,0.0,0,0.0,0.0,0,0,0,2,3.0,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1.0,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,40,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,72,BUENO,LENTO,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,51.39,48.61,0.0,0.0,0.0,33.31,24.53,28.92,8.78,15221.06,0.45,380.8,0.22,80.2,33.13,23.9,28.52,9.23,22515.62,0.24,243.1,0.16,79.1,32.86,22.93,27.89,9.93,15800.24,0.13,193.9,0.18,79.0,5395.35
2056,Mecanizado,NO,ADV 9339 (Syngenta),Algodon,NO,Manual,NO,4,44,81,55000,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,46.0,0,0.0,0.0,0,0.0,0.0,0,0,0,1,1.0,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1.0,SI,8,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,33,POCO AFECTADAS,NO,NO,SI,NO,BUENO,33,LENTO A MUY LENTO,NINGUNO,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.07,23.88,28.98,10.19,15308.28,0.45,182.3,0.18,80.7,33.09,23.74,28.41,9.34,23217.74,0.28,389.2,0.21,86.25,32.53,24.23,28.38,8.3,12532.0,0.03,170.7,0.19,85.96,2002.33
2982,Manual,NO,Otro,Maiz,NO,Manual,NO,4,47,82,60000,5,0,0,0,0,0,0,1,1,0,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2,6.0,SIN ROCAS,NO,-1,-1.0,SI,34,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,SI,19,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,34,LENTO A MUY LENTO,NINGUNO,0,55.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,45.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,32.01,24.86,28.43,7.14,14905.89,0.02,197.7,0.2,89.01,33.07,25.13,29.1,7.94,21434.31,0.17,89.1,0.07,85.24,32.54,24.91,28.73,7.62,13773.06,0.06,115.1,0.06,82.4,3051.16
3928,Mecanizado,SI,ADV 9339 (Syngenta),Algodon,NO,Manual,NO,4,47,85,70000,6,0,0,0,0,0,0,1,1,0,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2,6.0,SIN ROCAS,NO,-1,-1.0,SI,23,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,23,PLANTAS NORMALES,NO,NO,SI,SI,REGULAR,23,LENTO A MUY LENTO,NINGUNO,0,33.33,0.0,0.0,0.0,0.0,0.0,66.67,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7,23.86,28.29,8.84,16049.11,0.22,266.6,0.2,84.56,32.73,23.3,28.01,9.43,24076.29,0.21,293.9,0.17,83.21,31.8,23.24,27.52,8.57,15739.58,0.0,58.7,0.03,82.89,5148.84
4216,Mecanizado,NO,Otro,Maiz,SI,Mecanizada,NO,6,48,81,70000,17,0,0,0,0,0,0,0,1,0,0,0,2,1,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,3.0,PLANO O LLANO,PLANO,2,6.0,SIN ROCAS,NO,-1,-1.0,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,26,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,60,BUENO,LENTO,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,33.31,24.45,28.88,8.86,15301.82,0.42,412.8,0.28,80.03,33.29,23.77,28.53,9.53,23027.95,0.28,237.7,0.14,78.82,32.28,22.44,27.36,9.83,15333.53,0.05,166.0,0.16,79.54,7198.84
2680,Manual,SI,Otro,Algodon,SI,Manual,SI,5,51,85,60000,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,276.0,0,0.0,0.0,0,0.0,60.0,0,0,0,4,1.0,PLANO O LLANO,PLANO,1,5.5,SIN ROCAS,NO,-1,-1.0,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,22,POCO AFECTADAS,NO,NO,SI,NO,REGULAR,40,BUENO,NINGUNO,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,24.77,29.39,9.23,15588.59,0.48,104.6,0.05,78.77,33.86,24.31,29.08,9.55,22479.53,0.45,306.6,0.19,80.52,33.37,24.52,28.95,8.85,16485.61,0.41,188.3,0.11,82.3,4186.05
1978,Mecanizado,NO,PAC 105,Algodon,SI,Manual,NO,5,53,63,62500,9,0,0,0,0,0,0,0,1,0,1,1,3,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,3.5,PLANO O LLANO,PLANO,2,6.0,SIN ROCAS,NO,-1,-1.0,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,32,MUY AFECTADAS,SI,NO,SI,SI,MUY BUENO,60,BUENO,LENTO,0,0.0,66.67,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,34.68,25.07,29.88,9.62,15731.78,0.6,61.7,0.05,77.57,33.48,24.18,28.83,9.31,22218.06,0.36,318.0,0.21,81.42,33.36,24.71,29.03,8.65,8850.67,0.42,34.6,0.0,82.71,3488.37
1907,Manual,NO,DK 234,Algodon,SI,Manual,SI,5,48,75,73000,18,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,46.0,0,0.0,0.0,0,0.0,0.0,0,0,0,1,5.0,PLANO O LLANO,PLANO,2,6.0,SIN ROCAS,NO,-1,-1.0,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,32,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,60,BUENO,LENTO,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,33.27,24.34,28.81,8.93,14723.44,0.38,198.3,0.15,80.7,34.56,24.77,29.66,9.79,22712.64,0.6,234.3,0.12,78.75,33.43,24.32,28.87,9.1,11866.2,0.29,115.5,0.19,81.9,4672.09
4174,Mecanizado,SI,P3966 (Pioneer),Algodon,NO,Mecanizada,NO,5,46,88,74000,11,2,0,0,0,0,2,0,2,0,0,0,8,0,0.0,7.5,92.0,0,7.5,0.0,0,37.5,60.0,0,0,2,4,4.0,PLANO O LLANO,PLANO,2,6.0,SIN ROCAS,NO,-1,-1.0,SI,42,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,33,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,42,LENTO A MUY LENTO,LENTO,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,33.08,24.47,28.77,8.61,15128.73,0.4,411.7,0.25,80.58,33.27,23.88,28.58,9.39,22776.3,0.29,239.9,0.16,78.76,32.46,22.51,27.48,9.95,17147.14,0.05,179.2,0.14,79.29,6232.56
3746,Mecanizado,SI,DK7088,Algodon,NO,Manual,NO,4,48,85,60000,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,2.0,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1.0,SI,25,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,40,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,40,LENTO A MUY LENTO,NINGUNO,0,0.0,0.0,0.0,38.33,0.0,0.0,0.0,61.67,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.83,23.8,28.32,9.03,16382.42,0.28,332.4,0.22,84.04,32.57,23.21,27.89,9.36,23873.94,0.16,174.8,0.12,83.34,31.73,23.38,27.55,8.35,15766.32,0.0,132.1,0.08,83.02,5625.58
4370,Mecanizado,NO,DK 234 YGRR,Maiz,SI,Mecanizada,NO,6,48,85,60000,15,0,0,0,0,0,0,0,1,0,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,30.0,0,0,0,3,2.0,PLANO O LLANO,PLANO,2,6.0,SIN ROCAS,NO,-1,-1.0,SI,42,NO,MASIVA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,NO,-1,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,0,LENTO A MUY LENTO,NINGUNO,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,33.14,24.23,28.69,8.91,15322.65,0.38,395.4,0.25,79.92,33.33,23.72,28.53,9.61,23404.95,0.26,245.1,0.16,78.59,32.13,22.5,27.32,9.63,16515.2,0.05,271.6,0.17,79.99,5925.81
2664,Manual,NO,P3966 (Pioneer),Algodon,SI,Manual,SI,6,50,87,60000,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,184.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2,6.0,SIN ROCAS,SI,18,3.0,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,18,POCO AFECTADAS,NO,NO,NO,NO,REGULAR,18,BUENO,NINGUNO,0,0.0,0.0,0.0,37.5,62.5,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,33.35,24.46,28.9,8.89,15070.36,0.45,186.4,0.15,81.05,34.68,24.84,29.76,9.84,22916.17,0.62,254.8,0.14,78.58,33.43,24.32,28.87,9.11,17583.49,0.35,139.7,0.13,81.53,3720.93
3735,Mecanizado,SI,DK7088,Algodon,NO,Mecanizada,NO,3,48,92,62000,9,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,30.0,0,0,0,3,1.0,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1.0,SI,25,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,32,PLANTAS NORMALES,NO,NO,SI,SI,ESPACIADO,32,LENTO A MUY LENTO,NINGUNO,0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8,24.01,28.41,8.79,16158.21,0.22,294.9,0.22,84.6,32.74,23.34,28.04,9.4,23912.61,0.22,284.0,0.17,83.47,31.85,23.2,27.53,8.65,18563.46,0.0,71.3,0.02,82.86,6176.74
714,Mecanizado,SI,Otro,Maiz,SI,Manual,NO,7,43,71,64000,10,0,0,0,0,0,0,1,1,0,0,0,2,0,0.0,55.0,46.0,0,23.0,0.0,0,0.0,0.0,0,0,2,2,2.0,PLANO O LLANO,PLANO CON ONDULACIONES,2,6.0,SIN ROCAS,SI,17,6.0,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,22,POCO AFECTADAS,NO,NO,NO,SI,REGULAR,22,BUENO,NINGUNO,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,33.06,24.53,28.79,8.53,14969.2,0.28,168.93,0.12,80.86,33.62,24.43,29.02,9.19,22452.28,0.39,252.18,0.13,80.18,33.3,24.17,28.73,9.13,13929.16,0.35,109.71,0.11,80.27,4576.74
2340,Mecanizado,SI,Otro,Algodon,SI,Manual,NO,5,46,79,71000,16,2,0,0,0,0,0,2,2,0,0,1,2,0,0.0,0.0,69.0,0,0.0,15.0,0,0.0,38.0,0,0,0,6,4.0,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1.0,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,20,PLANTAS NORMALES,NO,NO,NO,NO,ESPACIADO,60,BUENO,LENTO,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,58.33,41.67,0.0,0.0,0.0,0.0,0.0,0.0,34.22,24.82,29.52,9.4,15785.73,0.5,98.2,0.05,78.29,33.78,24.32,29.05,9.46,22356.15,0.43,306.6,0.19,80.77,33.5,24.64,29.07,8.86,12539.89,0.42,85.7,0.09,82.42,5804.65
3942,Mecanizado,SI,DK 234 YGRR,Algodon,SI,Manual,NO,4,48,80,65000,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,61.0,0,0.0,15.0,0,0.0,15.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2,6.0,SIN ROCAS,NO,-1,-1.0,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,25,PLANTAS NORMALES,NO,NO,SI,SI,ESPACIADO,60,BUENO,NINGUNO,0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,70.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75,23.63,28.19,9.12,16404.95,0.22,316.1,0.22,84.11,32.56,23.19,27.87,9.37,23982.0,0.16,168.5,0.1,83.14,31.68,23.43,27.55,8.25,13621.13,0.0,90.3,0.06,83.19,5244.19
2927,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,5,48,85,6000,4,0,0,0,0,0,0,1,1,0,0,0,2,0,0.0,0.0,69.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2,6.0,SIN ROCAS,NO,-1,-1.0,SI,23,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,18,PLANTAS NORMALES,NO,NO,SI,NO,SIN COBERTURA,23,LENTO A MUY LENTO,NINGUNO,0,0.0,0.0,36.67,0.0,0.0,0.0,63.33,0.0,0.0,63.33,36.67,0.0,0.0,0.0,0.0,0.0,0.0,31.8,24.73,28.26,7.07,13512.05,0.0,161.0,0.15,89.0,33.25,25.19,29.22,8.07,22336.62,0.19,163.8,0.07,83.97,32.63,24.78,28.7,7.85,15908.82,0.15,15.1,0.02,82.34,4439.53
3046,Manual,NO,DK 234,Maiz,NO,Manual,NO,4,47,85,55000,13,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2,6.0,SIN ROCAS,NO,-1,-1.0,SI,23,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,16,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,23,LENTO A MUY LENTO,NINGUNO,0,36.67,0.0,0.0,0.0,0.0,0.0,63.33,0.0,0.0,63.33,36.67,0.0,0.0,0.0,0.0,0.0,0.0,32.9,24.04,28.47,8.86,14848.21,0.22,270.2,0.18,81.97,33.51,24.49,29.0,9.02,22236.9,0.47,128.6,0.07,80.67,34.67,23.77,29.22,10.9,17366.42,0.82,0.7,0.0,73.46,4922.09
3926,Mecanizado,SI,PIONEER 30F35 HRR,Algodon,NO,Manual,NO,4,48,79,70000,6,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2,6.0,SIN ROCAS,NO,-1,-1.0,SI,26,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,POCO MARCADAS,NO,SI,27,PLANTAS NORMALES,NO,NO,SI,SI,ESPACIADO,27,LENTO A MUY LENTO,NINGUNO,0,0.0,0.0,0.0,0.0,0.0,58.33,41.67,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.31,24.53,28.92,8.78,15221.06,0.45,380.8,0.22,80.2,33.13,23.9,28.52,9.23,22515.62,0.24,243.1,0.16,79.1,32.96,22.89,27.92,10.07,14249.01,0.15,159.8,0.18,78.92,5530.23
272,Manual,NO,Otro,Algodon,SI,Manual,NO,5,43,85,60000,12,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,2.0,PLANO O LLANO,PLANO,3,6.0,SIN ROCAS,SI,20,1.0,SI,20,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,NO,-1,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,20,LENTO A MUY LENTO,NINGUNO,0,0.0,0.0,0.0,42.86,0.0,0.0,57.14,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.03,24.28,28.15,7.75,14523.07,0.1,248.6,0.12,81.42,32.73,23.89,28.31,8.85,24354.54,0.21,227.2,0.12,80.4,32.32,23.53,27.93,8.78,12813.6,0.03,265.2,0.28,81.97,5053.49
2645,Manual,NO,Otro,Maiz,SI,Manual,SI,5,54,92,60000,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,138.0,0,0.0,0.0,0,0.0,30.0,0,0,0,3,1.0,PLANO O LLANO,PLANO,2,5.0,SIN ROCAS,NO,-1,-1.0,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,27,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,40,BUENO,NINGUNO,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,33.56,24.56,29.06,9.0,15314.59,0.38,145.1,0.1,79.89,34.19,24.47,29.33,9.72,22685.08,0.52,282.9,0.17,79.87,33.12,24.49,28.8,8.63,19802.62,0.33,226.6,0.11,82.52,4186.05
4177,Mecanizado,NO,P4082 (Pioneer),Algodon,SI,Mecanizada,NO,1,48,87,60000,18,0,0,0,0,0,0,0,2,0,0,0,3,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,30.0,0,0,0,3,2.0,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1.0,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,26,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,60,BUENO,NINGUNO,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,32.94,23.98,28.46,8.96,15084.92,0.35,351.1,0.25,80.32,33.21,23.48,28.34,9.73,23913.34,0.21,246.4,0.17,78.55,32.15,22.71,27.43,9.44,14979.06,0.03,257.7,0.18,80.13,7627.91
3047,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,5,48,113,55000,12,0,0,0,0,0,0,1,1,0,0,0,2,0,0.0,0.0,69.0,0,0.0,0.0,0,0.0,0.0,0,0,0,3,1.0,PLANO O LLANO,PLANO,2,6.0,SIN ROCAS,NO,-1,-1.0,SI,18,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,16,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,18,LENTO A MUY LENTO,NINGUNO,0,28.33,0.0,0.0,0.0,0.0,71.67,0.0,0.0,0.0,71.67,28.33,0.0,0.0,0.0,0.0,0.0,0.0,32.16,25.16,28.66,7.0,15045.66,0.05,260.3,0.22,88.84,32.68,25.03,28.86,7.65,20484.42,0.09,107.4,0.07,86.65,32.87,24.83,28.85,8.04,27398.41,0.17,127.5,0.04,81.92,5720.93
2930,Mecanizado,SI,PIONEER 30F35 HRR,Maiz,NO,Manual,NO,4,46,79,62000,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0,0.0,61.0,0,0.0,15.0,0,0.0,15.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2,6.0,SIN ROCAS,NO,-1,-1.0,SI,25,NO,GRANULAR,NO,NO,POCO MARCADAS,LA MANIANA Y LA TARDE,POCO MARCADAS,NO HAY,NO,SI,16,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,25,LENTO A MUY LENTO,NINGUNO,0,40.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,32.53,25.01,28.77,7.52,13866.45,0.08,106.0,0.1,87.18,33.01,24.93,28.97,8.08,22776.77,0.16,113.8,0.03,82.91,32.62,24.73,28.67,7.89,12398.06,0.16,15.1,0.03,82.28,3860.47
